algo,serie,set_type,taille,temps
quick,testset_100000_1,1,100000,23.774089
quick,testset_100000_1,1,100000,14.894707
quick,testset_100000_1,1,100000,14.714677
quick,testset_100000_1,1,100000,14.445019
quick,testset_100000_1,1,100000,14.570019
quick,testset_100000_1,1,100000,14.583446
quick,testset_100000_1,1,100000,14.406765
quick,testset_100000_1,1,100000,14.467063
quick,testset_100000_1,1,100000,14.655228
quick,testset_100000_1,1,100000,14.518891
quick,testset_100000_2,2,100000,14.384630
quick,testset_100000_2,2,100000,14.530423
quick,testset_100000_2,2,100000,14.714188
quick,testset_100000_2,2,100000,14.840768
quick,testset_100000_2,2,100000,14.805445
quick,testset_100000_2,2,100000,14.523632
quick,testset_100000_2,2,100000,15.648141
quick,testset_100000_2,2,100000,14.959666
quick,testset_100000_2,2,100000,14.974062
quick,testset_100000_2,2,100000,15.135830
quick,testset_100000_3,3,100000,19.059993
quick,testset_100000_3,3,100000,18.689627
quick,testset_100000_3,3,100000,16.639782
quick,testset_100000_3,3,100000,16.952682
quick,testset_100000_3,3,100000,23.232232
quick,testset_100000_3,3,100000,18.578400
quick,testset_100000_3,3,100000,19.388778
quick,testset_100000_3,3,100000,19.883298
quick,testset_100000_3,3,100000,19.480130
quick,testset_100000_3,3,100000,19.666102
quick,testset_10000_1,1,10000,1.253908
quick,testset_10000_1,1,10000,1.255838
quick,testset_10000_1,1,10000,1.263309
quick,testset_10000_1,1,10000,1.259197
quick,testset_10000_1,1,10000,1.259658
quick,testset_10000_1,1,10000,1.266890
quick,testset_10000_1,1,10000,1.412144
quick,testset_10000_1,1,10000,1.537717
quick,testset_10000_1,1,10000,1.793645
quick,testset_10000_1,1,10000,1.730180
quick,testset_10000_2,2,10000,1.764525
quick,testset_10000_2,2,10000,1.760046
quick,testset_10000_2,2,10000,1.749127
quick,testset_10000_2,2,10000,1.720341
quick,testset_10000_2,2,10000,1.755458
quick,testset_10000_2,2,10000,1.741664
quick,testset_10000_2,2,10000,1.745023
quick,testset_10000_2,2,10000,1.735747
quick,testset_10000_2,2,10000,1.774408
quick,testset_10000_2,2,10000,1.728391
quick,testset_10000_3,3,10000,2.134846
quick,testset_10000_3,3,10000,2.242973
quick,testset_10000_3,3,10000,2.185241
quick,testset_10000_3,3,10000,2.270460
quick,testset_10000_3,3,10000,2.178430
quick,testset_10000_3,3,10000,2.225614
quick,testset_10000_3,3,10000,2.212296
quick,testset_10000_3,3,10000,2.513174
quick,testset_10000_3,3,10000,1.975894
quick,testset_10000_3,3,10000,2.230695
quick,testset_1000_1,1,1000,0.141606
quick,testset_1000_1,1,1000,0.141275
quick,testset_1000_1,1,1000,0.142938
quick,testset_1000_1,1,1000,0.143564
quick,testset_1000_1,1,1000,0.164393
quick,testset_1000_1,1,1000,0.143819
quick,testset_1000_1,1,1000,0.148167
quick,testset_1000_1,1,1000,0.142431
quick,testset_1000_1,1,1000,0.140712
quick,testset_1000_1,1,1000,0.167522
quick,testset_1000_2,2,1000,0.147541
quick,testset_1000_2,2,1000,0.127306
quick,testset_1000_2,2,1000,0.126843
quick,testset_1000_2,2,1000,0.128366
quick,testset_1000_2,2,1000,0.129746
quick,testset_1000_2,2,1000,0.127547
quick,testset_1000_2,2,1000,0.127091
quick,testset_1000_2,2,1000,0.126098
quick,testset_1000_2,2,1000,0.128380
quick,testset_1000_2,2,1000,0.127081
quick,testset_1000_3,3,1000,0.150136
quick,testset_1000_3,3,1000,0.184331
quick,testset_1000_3,3,1000,0.150066
quick,testset_1000_3,3,1000,0.117001
quick,testset_1000_3,3,1000,0.142019
quick,testset_1000_3,3,1000,0.158089
quick,testset_1000_3,3,1000,0.161036
quick,testset_1000_3,3,1000,0.160680
quick,testset_1000_3,3,1000,0.151221
quick,testset_1000_3,3,1000,0.143238
quick,testset_500000_1,1,500000,88.809058
quick,testset_500000_1,1,500000,86.629243
quick,testset_500000_1,1,500000,82.483762
quick,testset_500000_1,1,500000,83.413353
quick,testset_500000_1,1,500000,80.542856
quick,testset_500000_1,1,500000,82.459947
quick,testset_500000_1,1,500000,83.000974
quick,testset_500000_1,1,500000,87.658682
quick,testset_500000_1,1,500000,81.660038
quick,testset_500000_1,1,500000,81.507681
quick,testset_500000_2,2,500000,85.157479
quick,testset_500000_2,2,500000,81.718730
quick,testset_500000_2,2,500000,81.373097
quick,testset_500000_2,2,500000,81.088929
quick,testset_500000_2,2,500000,84.633769
quick,testset_500000_2,2,500000,81.209569
quick,testset_500000_2,2,500000,81.308488
quick,testset_500000_2,2,500000,81.465372
quick,testset_500000_2,2,500000,81.704256
quick,testset_500000_2,2,500000,82.738592
quick,testset_500000_3,3,500000,102.744430
quick,testset_500000_3,3,500000,106.164265
quick,testset_500000_3,3,500000,111.625611
quick,testset_500000_3,3,500000,98.378711
quick,testset_500000_3,3,500000,111.395227
quick,testset_500000_3,3,500000,105.981801
quick,testset_500000_3,3,500000,104.770258
quick,testset_500000_3,3,500000,110.814052
quick,testset_500000_3,3,500000,93.890307
quick,testset_500000_3,3,500000,106.998242
quick,testset_50000_1,1,50000,7.708523
quick,testset_50000_1,1,50000,7.807129
quick,testset_50000_1,1,50000,7.456285
quick,testset_50000_1,1,50000,7.573062
quick,testset_50000_1,1,50000,7.412026
quick,testset_50000_1,1,50000,7.399976
quick,testset_50000_1,1,50000,8.275705
quick,testset_50000_1,1,50000,7.350983
quick,testset_50000_1,1,50000,7.375269
quick,testset_50000_1,1,50000,7.873139
quick,testset_50000_2,2,50000,7.614472
quick,testset_50000_2,2,50000,7.511893
quick,testset_50000_2,2,50000,7.749524
quick,testset_50000_2,2,50000,7.422514
quick,testset_50000_2,2,50000,7.492659
quick,testset_50000_2,2,50000,7.577973
quick,testset_50000_2,2,50000,7.405599
quick,testset_50000_2,2,50000,7.764821
quick,testset_50000_2,2,50000,7.647100
quick,testset_50000_2,2,50000,7.505849
quick,testset_50000_3,3,50000,12.059091
quick,testset_50000_3,3,50000,10.429028
quick,testset_50000_3,3,50000,10.808232
quick,testset_50000_3,3,50000,9.611827
quick,testset_50000_3,3,50000,9.369104
quick,testset_50000_3,3,50000,9.855229
quick,testset_50000_3,3,50000,9.951137
quick,testset_50000_3,3,50000,10.361885
quick,testset_50000_3,3,50000,9.834743
quick,testset_50000_3,3,50000,9.212832
quick,testset_5000_1,1,5000,0.612881
quick,testset_5000_1,1,5000,0.618945
quick,testset_5000_1,1,5000,0.591802
quick,testset_5000_1,1,5000,0.593622
quick,testset_5000_1,1,5000,0.588582
quick,testset_5000_1,1,5000,0.587204
quick,testset_5000_1,1,5000,0.607984
quick,testset_5000_1,1,5000,0.651771
quick,testset_5000_1,1,5000,0.653508
quick,testset_5000_1,1,5000,0.650638
quick,testset_5000_2,2,5000,0.676914
quick,testset_5000_2,2,5000,0.674507
quick,testset_5000_2,2,5000,0.651539
quick,testset_5000_2,2,5000,0.658735
quick,testset_5000_2,2,5000,0.649704
quick,testset_5000_2,2,5000,0.655885
quick,testset_5000_2,2,5000,0.658741
quick,testset_5000_2,2,5000,0.661647
quick,testset_5000_2,2,5000,0.665841
quick,testset_5000_2,2,5000,0.661762
quick,testset_5000_3,3,5000,0.861961
quick,testset_5000_3,3,5000,0.856582
quick,testset_5000_3,3,5000,0.815596
quick,testset_5000_3,3,5000,0.878866
quick,testset_5000_3,3,5000,1.456395
quick,testset_5000_3,3,5000,0.825728
quick,testset_5000_3,3,5000,0.927419
quick,testset_5000_3,3,5000,0.887733
quick,testset_5000_3,3,5000,0.810160
quick,testset_5000_3,3,5000,0.789915
counting,testset_100000_1,1,100000,2.348960
counting,testset_100000_1,1,100000,2.349541
counting,testset_100000_1,1,100000,2.249770
counting,testset_100000_1,1,100000,2.695833
counting,testset_100000_1,1,100000,2.078148
counting,testset_100000_1,1,100000,2.087459
counting,testset_100000_1,1,100000,2.786802
counting,testset_100000_1,1,100000,2.679190
counting,testset_100000_1,1,100000,2.662762
counting,testset_100000_1,1,100000,2.097469
counting,testset_100000_2,2,100000,-1
counting,testset_100000_2,2,100000,-1
counting,testset_100000_2,2,100000,-1
counting,testset_100000_2,2,100000,-1
counting,testset_100000_2,2,100000,-1
counting,testset_100000_2,2,100000,-1
counting,testset_100000_2,2,100000,-1
counting,testset_100000_2,2,100000,-1
counting,testset_100000_2,2,100000,-1
counting,testset_100000_2,2,100000,-1
counting,testset_100000_3,3,100000,3.875023
counting,testset_100000_3,3,100000,3.780048
counting,testset_100000_3,3,100000,6.427608
counting,testset_100000_3,3,100000,3.852482
counting,testset_100000_3,3,100000,3.862002
counting,testset_100000_3,3,100000,3.858301
counting,testset_100000_3,3,100000,4.068359
counting,testset_100000_3,3,100000,3.871367
counting,testset_100000_3,3,100000,3.876368
counting,testset_100000_3,3,100000,3.840296
counting,testset_10000_1,1,10000,0.196471
counting,testset_10000_1,1,10000,0.175799
counting,testset_10000_1,1,10000,0.179288
counting,testset_10000_1,1,10000,0.198480
counting,testset_10000_1,1,10000,0.193281
counting,testset_10000_1,1,10000,0.199022
counting,testset_10000_1,1,10000,0.192321
counting,testset_10000_1,1,10000,0.176172
counting,testset_10000_1,1,10000,0.196339
counting,testset_10000_1,1,10000,0.201632
counting,testset_10000_2,2,10000,3878.369093
counting,testset_10000_2,2,10000,3788.561802
counting,testset_10000_2,2,10000,3785.628495
counting,testset_10000_2,2,10000,3822.787363
counting,testset_10000_2,2,10000,3845.414672
counting,testset_10000_2,2,10000,4000.080799
counting,testset_10000_2,2,10000,4128.450584
counting,testset_10000_2,2,10000,4420.204190
counting,testset_10000_2,2,10000,4030.605136
counting,testset_10000_2,2,10000,3968.354280
counting,testset_10000_3,3,10000,0.628162
counting,testset_10000_3,3,10000,0.823516
counting,testset_10000_3,3,10000,0.365573
counting,testset_10000_3,3,10000,0.392702
counting,testset_10000_3,3,10000,0.389808
counting,testset_10000_3,3,10000,0.422811
counting,testset_10000_3,3,10000,0.398437
counting,testset_10000_3,3,10000,0.404984
counting,testset_10000_3,3,10000,0.400836
counting,testset_10000_3,3,10000,0.395930
counting,testset_1000_1,1,1000,0.017031
counting,testset_1000_1,1,1000,0.017611
counting,testset_1000_1,1,1000,0.017067
counting,testset_1000_1,1,1000,0.016453
counting,testset_1000_1,1,1000,0.016629
counting,testset_1000_1,1,1000,0.017482
counting,testset_1000_1,1,1000,0.016469
counting,testset_1000_1,1,1000,0.017280
counting,testset_1000_1,1,1000,0.017585
counting,testset_1000_1,1,1000,0.017727
counting,testset_1000_2,2,1000,398.091404
counting,testset_1000_2,2,1000,403.036048
counting,testset_1000_2,2,1000,399.887663
counting,testset_1000_2,2,1000,399.974566
counting,testset_1000_2,2,1000,399.809723
counting,testset_1000_2,2,1000,404.698727
counting,testset_1000_2,2,1000,395.456858
counting,testset_1000_2,2,1000,400.054093
counting,testset_1000_2,2,1000,400.862700
counting,testset_1000_2,2,1000,399.851092
counting,testset_1000_3,3,1000,0.037300
counting,testset_1000_3,3,1000,0.032916
counting,testset_1000_3,3,1000,0.034587
counting,testset_1000_3,3,1000,0.032598
counting,testset_1000_3,3,1000,0.033500
counting,testset_1000_3,3,1000,0.033215
counting,testset_1000_3,3,1000,0.033311
counting,testset_1000_3,3,1000,0.034239
counting,testset_1000_3,3,1000,0.037171
counting,testset_1000_3,3,1000,0.033670
counting,testset_500000_1,1,500000,22.402095
counting,testset_500000_1,1,500000,21.912980
counting,testset_500000_1,1,500000,22.071808
counting,testset_500000_1,1,500000,21.834849
counting,testset_500000_1,1,500000,21.630609
counting,testset_500000_1,1,500000,21.277063
counting,testset_500000_1,1,500000,21.056272
counting,testset_500000_1,1,500000,21.175632
counting,testset_500000_1,1,500000,21.297004
counting,testset_500000_1,1,500000,21.778355
counting,testset_500000_2,2,500000,-1
counting,testset_500000_2,2,500000,-1
counting,testset_500000_2,2,500000,-1
counting,testset_500000_2,2,500000,-1
counting,testset_500000_2,2,500000,-1
counting,testset_500000_2,2,500000,-1
counting,testset_500000_2,2,500000,-1
counting,testset_500000_2,2,500000,-1
counting,testset_500000_2,2,500000,-1
counting,testset_500000_2,2,500000,-1
counting,testset_500000_3,3,500000,24.676498
counting,testset_500000_3,3,500000,24.600596
counting,testset_500000_3,3,500000,24.623382
counting,testset_500000_3,3,500000,24.685570
counting,testset_500000_3,3,500000,24.529678
counting,testset_500000_3,3,500000,24.665651
counting,testset_500000_3,3,500000,24.623827
counting,testset_500000_3,3,500000,24.461284
counting,testset_500000_3,3,500000,24.476896
counting,testset_500000_3,3,500000,24.513218
counting,testset_50000_1,1,50000,1.050307
counting,testset_50000_1,1,50000,1.028208
counting,testset_50000_1,1,50000,1.283311
counting,testset_50000_1,1,50000,1.320639
counting,testset_50000_1,1,50000,1.308722
counting,testset_50000_1,1,50000,1.308749
counting,testset_50000_1,1,50000,1.036872
counting,testset_50000_1,1,50000,1.305859
counting,testset_50000_1,1,50000,1.037314
counting,testset_50000_1,1,50000,1.054307
counting,testset_50000_2,2,50000,-1
counting,testset_50000_2,2,50000,-1
counting,testset_50000_2,2,50000,-1
counting,testset_50000_2,2,50000,-1
counting,testset_50000_2,2,50000,-1
counting,testset_50000_2,2,50000,-1
counting,testset_50000_2,2,50000,-1
counting,testset_50000_2,2,50000,-1
counting,testset_50000_2,2,50000,-1
counting,testset_50000_2,2,50000,-1
counting,testset_50000_3,3,50000,1.970419
counting,testset_50000_3,3,50000,1.917338
counting,testset_50000_3,3,50000,1.970041
counting,testset_50000_3,3,50000,1.908785
counting,testset_50000_3,3,50000,1.886927
counting,testset_50000_3,3,50000,1.935594
counting,testset_50000_3,3,50000,1.983492
counting,testset_50000_3,3,50000,1.955066
counting,testset_50000_3,3,50000,1.942144
counting,testset_50000_3,3,50000,1.912572
counting,testset_5000_1,1,5000,0.087550
counting,testset_5000_1,1,5000,0.086730
counting,testset_5000_1,1,5000,0.098521
counting,testset_5000_1,1,5000,0.092475
counting,testset_5000_1,1,5000,0.092338
counting,testset_5000_1,1,5000,0.093129
counting,testset_5000_1,1,5000,0.091577
counting,testset_5000_1,1,5000,0.087776
counting,testset_5000_1,1,5000,0.087340
counting,testset_5000_1,1,5000,0.095892
counting,testset_5000_2,2,5000,1964.459131
counting,testset_5000_2,2,5000,1963.422709
counting,testset_5000_2,2,5000,1959.956779
counting,testset_5000_2,2,5000,1953.216227
counting,testset_5000_2,2,5000,1985.673890
counting,testset_5000_2,2,5000,1952.383406
counting,testset_5000_2,2,5000,1958.666577
counting,testset_5000_2,2,5000,1962.811147
counting,testset_5000_2,2,5000,2002.891402
counting,testset_5000_2,2,5000,2000.446199
counting,testset_5000_3,3,5000,0.190679
counting,testset_5000_3,3,5000,0.190395
counting,testset_5000_3,3,5000,0.187417
counting,testset_5000_3,3,5000,0.187145
counting,testset_5000_3,3,5000,0.189592
counting,testset_5000_3,3,5000,0.195990
counting,testset_5000_3,3,5000,0.190712
counting,testset_5000_3,3,5000,0.189397
counting,testset_5000_3,3,5000,0.188569
counting,testset_5000_3,3,5000,0.190734
quickSeuil,testset_100000_1,1,100000,21.459190
quickSeuil,testset_100000_1,1,100000,14.034464
quickSeuil,testset_100000_1,1,100000,14.043833
quickSeuil,testset_100000_1,1,100000,13.995466
quickSeuil,testset_100000_1,1,100000,14.107802
quickSeuil,testset_100000_1,1,100000,14.158105
quickSeuil,testset_100000_1,1,100000,13.936623
quickSeuil,testset_100000_1,1,100000,13.990887
quickSeuil,testset_100000_1,1,100000,14.239558
quickSeuil,testset_100000_1,1,100000,14.029941
quickSeuil,testset_100000_2,2,100000,13.890051
quickSeuil,testset_100000_2,2,100000,14.036474
quickSeuil,testset_100000_2,2,100000,14.037618
quickSeuil,testset_100000_2,2,100000,14.128775
quickSeuil,testset_100000_2,2,100000,14.075967
quickSeuil,testset_100000_2,2,100000,13.992496
quickSeuil,testset_100000_2,2,100000,14.070847
quickSeuil,testset_100000_2,2,100000,14.028117
quickSeuil,testset_100000_2,2,100000,13.996870
quickSeuil,testset_100000_2,2,100000,14.191752
quickSeuil,testset_100000_3,3,100000,18.952517
quickSeuil,testset_100000_3,3,100000,19.186521
quickSeuil,testset_100000_3,3,100000,16.909568
quickSeuil,testset_100000_3,3,100000,17.229611
quickSeuil,testset_100000_3,3,100000,23.897268
quickSeuil,testset_100000_3,3,100000,18.835502
quickSeuil,testset_100000_3,3,100000,19.782159
quickSeuil,testset_100000_3,3,100000,20.428430
quickSeuil,testset_100000_3,3,100000,20.013433
quickSeuil,testset_100000_3,3,100000,19.541195
quickSeuil,testset_10000_1,1,10000,1.169710
quickSeuil,testset_10000_1,1,10000,1.154269
quickSeuil,testset_10000_1,1,10000,1.205234
quickSeuil,testset_10000_1,1,10000,1.152437
quickSeuil,testset_10000_1,1,10000,1.169125
quickSeuil,testset_10000_1,1,10000,1.167481
quickSeuil,testset_10000_1,1,10000,1.171692
quickSeuil,testset_10000_1,1,10000,1.182860
quickSeuil,testset_10000_1,1,10000,1.167548
quickSeuil,testset_10000_1,1,10000,1.192396
quickSeuil,testset_10000_2,2,10000,1.203943
quickSeuil,testset_10000_2,2,10000,1.215717
quickSeuil,testset_10000_2,2,10000,1.149637
quickSeuil,testset_10000_2,2,10000,1.151510
quickSeuil,testset_10000_2,2,10000,1.146328
quickSeuil,testset_10000_2,2,10000,1.155556
quickSeuil,testset_10000_2,2,10000,1.165384
quickSeuil,testset_10000_2,2,10000,1.187258
quickSeuil,testset_10000_2,2,10000,1.173471
quickSeuil,testset_10000_2,2,10000,1.155409
quickSeuil,testset_10000_3,3,10000,1.477390
quickSeuil,testset_10000_3,3,10000,1.618193
quickSeuil,testset_10000_3,3,10000,1.589791
quickSeuil,testset_10000_3,3,10000,1.654746
quickSeuil,testset_10000_3,3,10000,1.562980
quickSeuil,testset_10000_3,3,10000,1.590392
quickSeuil,testset_10000_3,3,10000,1.610404
quickSeuil,testset_10000_3,3,10000,1.816049
quickSeuil,testset_10000_3,3,10000,1.392548
quickSeuil,testset_10000_3,3,10000,1.606431
quickSeuil,testset_1000_1,1,1000,0.094561
quickSeuil,testset_1000_1,1,1000,0.095052
quickSeuil,testset_1000_1,1,1000,0.098395
quickSeuil,testset_1000_1,1,1000,0.098776
quickSeuil,testset_1000_1,1,1000,0.098862
quickSeuil,testset_1000_1,1,1000,0.099840
quickSeuil,testset_1000_1,1,1000,0.096785
quickSeuil,testset_1000_1,1,1000,0.098387
quickSeuil,testset_1000_1,1,1000,0.097051
quickSeuil,testset_1000_1,1,1000,0.114597
quickSeuil,testset_1000_2,2,1000,0.097387
quickSeuil,testset_1000_2,2,1000,0.097560
quickSeuil,testset_1000_2,2,1000,0.098078
quickSeuil,testset_1000_2,2,1000,0.098288
quickSeuil,testset_1000_2,2,1000,0.097775
quickSeuil,testset_1000_2,2,1000,0.098026
quickSeuil,testset_1000_2,2,1000,0.097664
quickSeuil,testset_1000_2,2,1000,0.098225
quickSeuil,testset_1000_2,2,1000,0.101050
quickSeuil,testset_1000_2,2,1000,0.097963
quickSeuil,testset_1000_3,3,1000,0.125124
quickSeuil,testset_1000_3,3,1000,0.132159
quickSeuil,testset_1000_3,3,1000,0.122823
quickSeuil,testset_1000_3,3,1000,0.094125
quickSeuil,testset_1000_3,3,1000,0.124694
quickSeuil,testset_1000_3,3,1000,0.133689
quickSeuil,testset_1000_3,3,1000,0.135264
quickSeuil,testset_1000_3,3,1000,0.137089
quickSeuil,testset_1000_3,3,1000,0.125445
quickSeuil,testset_1000_3,3,1000,0.119998
quickSeuil,testset_500000_1,1,500000,84.774584
quickSeuil,testset_500000_1,1,500000,82.491891
quickSeuil,testset_500000_1,1,500000,81.402439
quickSeuil,testset_500000_1,1,500000,82.487971
quickSeuil,testset_500000_1,1,500000,79.059086
quickSeuil,testset_500000_1,1,500000,79.490925
quickSeuil,testset_500000_1,1,500000,79.973809
quickSeuil,testset_500000_1,1,500000,79.480155
quickSeuil,testset_500000_1,1,500000,79.685262
quickSeuil,testset_500000_1,1,500000,79.672552
quickSeuil,testset_500000_2,2,500000,78.624981
quickSeuil,testset_500000_2,2,500000,77.534863
quickSeuil,testset_500000_2,2,500000,79.469071
quickSeuil,testset_500000_2,2,500000,79.031899
quickSeuil,testset_500000_2,2,500000,80.058903
quickSeuil,testset_500000_2,2,500000,76.132651
quickSeuil,testset_500000_2,2,500000,76.749029
quickSeuil,testset_500000_2,2,500000,79.081269
quickSeuil,testset_500000_2,2,500000,79.532737
quickSeuil,testset_500000_2,2,500000,79.139625
quickSeuil,testset_500000_3,3,500000,105.432182
quickSeuil,testset_500000_3,3,500000,107.089668
quickSeuil,testset_500000_3,3,500000,111.391846
quickSeuil,testset_500000_3,3,500000,97.755018
quickSeuil,testset_500000_3,3,500000,111.441503
quickSeuil,testset_500000_3,3,500000,104.969970
quickSeuil,testset_500000_3,3,500000,107.088807
quickSeuil,testset_500000_3,3,500000,110.275353
quickSeuil,testset_500000_3,3,500000,92.350549
quickSeuil,testset_500000_3,3,500000,101.304775
quickSeuil,testset_50000_1,1,50000,6.487307
quickSeuil,testset_50000_1,1,50000,6.466375
quickSeuil,testset_50000_1,1,50000,6.513091
quickSeuil,testset_50000_1,1,50000,6.558519
quickSeuil,testset_50000_1,1,50000,6.475722
quickSeuil,testset_50000_1,1,50000,6.525363
quickSeuil,testset_50000_1,1,50000,6.737153
quickSeuil,testset_50000_1,1,50000,6.698871
quickSeuil,testset_50000_1,1,50000,6.695085
quickSeuil,testset_50000_1,1,50000,6.748616
quickSeuil,testset_50000_2,2,50000,6.759536
quickSeuil,testset_50000_2,2,50000,6.666110
quickSeuil,testset_50000_2,2,50000,6.705184
quickSeuil,testset_50000_2,2,50000,6.778212
quickSeuil,testset_50000_2,2,50000,6.654779
quickSeuil,testset_50000_2,2,50000,6.620727
quickSeuil,testset_50000_2,2,50000,6.711438
quickSeuil,testset_50000_2,2,50000,6.763817
quickSeuil,testset_50000_2,2,50000,6.684347
quickSeuil,testset_50000_2,2,50000,6.710758
quickSeuil,testset_50000_3,3,50000,11.104644
quickSeuil,testset_50000_3,3,50000,9.314867
quickSeuil,testset_50000_3,3,50000,10.771168
quickSeuil,testset_50000_3,3,50000,9.577280
quickSeuil,testset_50000_3,3,50000,9.293585
quickSeuil,testset_50000_3,3,50000,9.483739
quickSeuil,testset_50000_3,3,50000,9.678419
quickSeuil,testset_50000_3,3,50000,9.939086
quickSeuil,testset_50000_3,3,50000,9.761170
quickSeuil,testset_50000_3,3,50000,9.240329
quickSeuil,testset_5000_1,1,5000,0.547661
quickSeuil,testset_5000_1,1,5000,0.552347
quickSeuil,testset_5000_1,1,5000,0.554171
quickSeuil,testset_5000_1,1,5000,0.545646
quickSeuil,testset_5000_1,1,5000,0.544096
quickSeuil,testset_5000_1,1,5000,0.539275
quickSeuil,testset_5000_1,1,5000,0.550651
quickSeuil,testset_5000_1,1,5000,0.547707
quickSeuil,testset_5000_1,1,5000,0.550628
quickSeuil,testset_5000_1,1,5000,0.547925
quickSeuil,testset_5000_2,2,5000,0.538726
quickSeuil,testset_5000_2,2,5000,0.561859
quickSeuil,testset_5000_2,2,5000,0.546102
quickSeuil,testset_5000_2,2,5000,0.584039
quickSeuil,testset_5000_2,2,5000,0.540620
quickSeuil,testset_5000_2,2,5000,0.542539
quickSeuil,testset_5000_2,2,5000,0.542257
quickSeuil,testset_5000_2,2,5000,0.578995
quickSeuil,testset_5000_2,2,5000,0.555645
quickSeuil,testset_5000_2,2,5000,0.555224
quickSeuil,testset_5000_3,3,5000,0.771377
quickSeuil,testset_5000_3,3,5000,0.732535
quickSeuil,testset_5000_3,3,5000,0.732430
quickSeuil,testset_5000_3,3,5000,0.801478
quickSeuil,testset_5000_3,3,5000,1.325150
quickSeuil,testset_5000_3,3,5000,0.732932
quickSeuil,testset_5000_3,3,5000,0.848175
quickSeuil,testset_5000_3,3,5000,0.800719
quickSeuil,testset_5000_3,3,5000,0.726609
quickSeuil,testset_5000_3,3,5000,0.711667
quickRandomSeuil,testset_100000_1,1,100000,14.223810
quickRandomSeuil,testset_100000_1,1,100000,14.178078
quickRandomSeuil,testset_100000_1,1,100000,14.200824
quickRandomSeuil,testset_100000_1,1,100000,14.210935
quickRandomSeuil,testset_100000_1,1,100000,14.130690
quickRandomSeuil,testset_100000_1,1,100000,14.180027
quickRandomSeuil,testset_100000_1,1,100000,14.114677
quickRandomSeuil,testset_100000_1,1,100000,14.155355
quickRandomSeuil,testset_100000_1,1,100000,14.146066
quickRandomSeuil,testset_100000_1,1,100000,14.162172
quickRandomSeuil,testset_100000_1,1,100000,13.985390
quickRandomSeuil,testset_100000_1,1,100000,13.957590
quickRandomSeuil,testset_100000_1,1,100000,13.965582
quickRandomSeuil,testset_100000_1,1,100000,13.991593
quickRandomSeuil,testset_100000_1,1,100000,14.070682
quickRandomSeuil,testset_100000_1,1,100000,14.040456
quickRandomSeuil,testset_100000_1,1,100000,13.997262
quickRandomSeuil,testset_100000_1,1,100000,13.968376
quickRandomSeuil,testset_100000_1,1,100000,14.027209
quickRandomSeuil,testset_100000_1,1,100000,14.031168
quickRandomSeuil,testset_100000_1,1,100000,14.000016
quickRandomSeuil,testset_100000_1,1,100000,14.111241
quickRandomSeuil,testset_100000_1,1,100000,14.051478
quickRandomSeuil,testset_100000_1,1,100000,14.028537
quickRandomSeuil,testset_100000_1,1,100000,14.059234
quickRandomSeuil,testset_100000_1,1,100000,14.069842
quickRandomSeuil,testset_100000_1,1,100000,14.025377
quickRandomSeuil,testset_100000_1,1,100000,14.049025
quickRandomSeuil,testset_100000_1,1,100000,14.058326
quickRandomSeuil,testset_100000_1,1,100000,14.039067
quickRandomSeuil,testset_100000_1,1,100000,14.212879
quickRandomSeuil,testset_100000_1,1,100000,14.221618
quickRandomSeuil,testset_100000_1,1,100000,14.232547
quickRandomSeuil,testset_100000_1,1,100000,14.214289
quickRandomSeuil,testset_100000_1,1,100000,14.181570
quickRandomSeuil,testset_100000_1,1,100000,14.162474
quickRandomSeuil,testset_100000_1,1,100000,14.232721
quickRandomSeuil,testset_100000_1,1,100000,14.268671
quickRandomSeuil,testset_100000_1,1,100000,14.221872
quickRandomSeuil,testset_100000_1,1,100000,14.207319
quickRandomSeuil,testset_100000_1,1,100000,14.028186
quickRandomSeuil,testset_100000_1,1,100000,14.021938
quickRandomSeuil,testset_100000_1,1,100000,14.068233
quickRandomSeuil,testset_100000_1,1,100000,14.064390
quickRandomSeuil,testset_100000_1,1,100000,14.042893
quickRandomSeuil,testset_100000_1,1,100000,14.025841
quickRandomSeuil,testset_100000_1,1,100000,14.012444
quickRandomSeuil,testset_100000_1,1,100000,14.044046
quickRandomSeuil,testset_100000_1,1,100000,14.088827
quickRandomSeuil,testset_100000_1,1,100000,14.060844
quickRandomSeuil,testset_100000_1,1,100000,14.240472
quickRandomSeuil,testset_100000_1,1,100000,14.263016
quickRandomSeuil,testset_100000_1,1,100000,14.261722
quickRandomSeuil,testset_100000_1,1,100000,14.235399
quickRandomSeuil,testset_100000_1,1,100000,14.251356
quickRandomSeuil,testset_100000_1,1,100000,14.272820
quickRandomSeuil,testset_100000_1,1,100000,14.233651
quickRandomSeuil,testset_100000_1,1,100000,14.247675
quickRandomSeuil,testset_100000_1,1,100000,14.173298
quickRandomSeuil,testset_100000_1,1,100000,14.241140
quickRandomSeuil,testset_100000_1,1,100000,14.098162
quickRandomSeuil,testset_100000_1,1,100000,14.081302
quickRandomSeuil,testset_100000_1,1,100000,14.044433
quickRandomSeuil,testset_100000_1,1,100000,14.073052
quickRandomSeuil,testset_100000_1,1,100000,14.056299
quickRandomSeuil,testset_100000_1,1,100000,14.064975
quickRandomSeuil,testset_100000_1,1,100000,14.155773
quickRandomSeuil,testset_100000_1,1,100000,14.097605
quickRandomSeuil,testset_100000_1,1,100000,14.067708
quickRandomSeuil,testset_100000_1,1,100000,13.996277
